资源键名	Resources模式资源名	所在assetBundle名称	所在assetBundle资源名
heroface_66	Assets/Sprites/HeroFace/heroface_66.png	ab_heroface	heroface_66
heroface_71	Assets/Sprites/HeroFace/heroface_71.png	ab_heroface	heroface_71
heroface_72	Assets/Sprites/HeroFace/heroface_72.png	ab_heroface	heroface_72
heroface_73	Assets/Sprites/HeroFace/heroface_73.png	ab_heroface	heroface_73
heroface_74	Assets/Sprites/HeroFace/heroface_74.png	ab_heroface	heroface_74
heroface_75	Assets/Sprites/HeroFace/heroface_75.png	ab_heroface	heroface_75
heroface_76	Assets/Sprites/HeroFace/heroface_76.png	ab_heroface	heroface_76
heroface_77	Assets/Sprites/HeroFace/heroface_77.png	ab_heroface	heroface_77
heroface_78	Assets/Sprites/HeroFace/heroface_78.png	ab_heroface	heroface_78
heroface_91	Assets/Sprites/HeroFace/heroface_91.png	ab_heroface	heroface_91
heroface_92	Assets/Sprites/HeroFace/heroface_92.png	ab_heroface	heroface_92
heroface_93	Assets/Sprites/HeroFace/heroface_93.png	ab_heroface	heroface_93
heroface_94	Assets/Sprites/HeroFace/heroface_94.png	ab_heroface	heroface_94
heroface_95	Assets/Sprites/HeroFace/heroface_95.png	ab_heroface	heroface_95
heroface_96	Assets/Sprites/HeroFace/heroface_96.png	ab_heroface	heroface_96
heroface_97	Assets/Sprites/HeroFace/heroface_97.png	ab_heroface	heroface_97
heroface_98	Assets/Sprites/HeroFace/heroface_98.png	ab_heroface	heroface_98
heroface_99	Assets/Sprites/HeroFace/heroface_99.png	ab_heroface	heroface_99
heroface_111	Assets/Sprites/HeroFace/heroface_111.png	ab_heroface	heroface_111
heroface_112	Assets/Sprites/HeroFace/heroface_112.png	ab_heroface	heroface_112
heroface_113	Assets/Sprites/HeroFace/heroface_113.png	ab_heroface	heroface_113
heroface_114	Assets/Sprites/HeroFace/heroface_114.png	ab_heroface	heroface_114
heroface_115	Assets/Sprites/HeroFace/heroface_115.png	ab_heroface	heroface_115
heroface_116	Assets/Sprites/HeroFace/heroface_116.png	ab_heroface	heroface_116
heroface_117	Assets/Sprites/HeroFace/heroface_117.png	ab_heroface	heroface_117
heroface_118	Assets/Sprites/HeroFace/heroface_118.png	ab_heroface	heroface_118
heroface_119	Assets/Sprites/HeroFace/heroface_119.png	ab_heroface	heroface_119
heroface_120	Assets/Sprites/HeroFace/heroface_120.png	ab_heroface	heroface_120
heroface_121	Assets/Sprites/HeroFace/heroface_121.png	ab_heroface	heroface_121
heroface_122	Assets/Sprites/HeroFace/heroface_122.png	ab_heroface	heroface_122
heroface_123	Assets/Sprites/HeroFace/heroface_123.png	ab_heroface	heroface_123
heroface_124	Assets/Sprites/HeroFace/heroface_124.png	ab_heroface	heroface_124
heroface_125	Assets/Sprites/HeroFace/heroface_125.png	ab_heroface	heroface_125
peopleface_0	Assets/Sprites/HeroFace/peopleface_0.png	ab_heroface	peopleface_0
peopleface_1	Assets/Sprites/HeroFace/peopleface_1.png	ab_heroface	peopleface_1
peopleface_2	Assets/Sprites/HeroFace/peopleface_2.png	ab_heroface	peopleface_2
peopleface_3	Assets/Sprites/HeroFace/peopleface_3.png	ab_heroface	peopleface_3
peopleface_4	Assets/Sprites/HeroFace/heroface_121.png	ab_heroface	heroface_121
enemyface_1	Assets/Sprites/HeroFace/enemyface_1.png	ab_heroface	enemyface_1
enemyface_2	Assets/Sprites/HeroFace/enemyface_2.png	ab_heroface	enemyface_2
guardhead_1	Assets/Sprites/HeroHead/guardhead_1.png	ab_herohead	guardhead_1
guardhead_2	Assets/Sprites/HeroHead/guardhead_2.png	ab_herohead	guardhead_2
guardhead_3	Assets/Sprites/HeroHead/guardhead_3.png	ab_herohead	guardhead_3
guardhead_4	Assets/Sprites/HeroHead/guardhead_4.png	ab_herohead	guardhead_4
guardhead_5	Assets/Sprites/HeroHead/guardhead_5.png	ab_herohead	guardhead_5
guardhead_6	Assets/Sprites/HeroHead/guardhead_6.png	ab_herohead	guardhead_6
guardhead_7	Assets/Sprites/HeroHead/guardhead_7.png	ab_herohead	guardhead_7
guardhead_8	Assets/Sprites/HeroHead/guardhead_8.png	ab_herohead	guardhead_8
guardhead_9	Assets/Sprites/HeroHead/guardhead_9.png	ab_herohead	guardhead_9
guardhead_10	Assets/Sprites/HeroHead/guardhead_10.png	ab_herohead	guardhead_10
guardhead_11	Assets/Sprites/HeroHead/guardhead_11.png	ab_herohead	guardhead_11
guardhead_12	Assets/Sprites/HeroHead/guardhead_12.png	ab_herohead	guardhead_12
guardhead_13	Assets/Sprites/HeroHead/guardhead_13.png	ab_herohead	guardhead_13
guardhead_14	Assets/Sprites/HeroHead/guardhead_14.png	ab_herohead	guardhead_14
guardhead_15	Assets/Sprites/HeroHead/guardhead_15.png	ab_herohead	guardhead_15
enemyhead_1	Assets/Sprites/HeroHead/enemyhead_1.png	ab_herohead	enemyhead_1
enemyhead_2	Assets/Sprites/HeroHead/enemyhead_2.png	ab_herohead	enemyhead_2
enemyhead_3	Assets/Sprites/HeroHead/enemyhead_3.png	ab_herohead	enemyhead_3
enemyhead_4	Assets/Sprites/HeroHead/enemyhead_4.png	ab_herohead	enemyhead_4
enemyhead_5	Assets/Sprites/HeroHead/enemyhead_5.png	ab_herohead	enemyhead_5
enemyhead_6	Assets/Sprites/HeroHead/enemyhead_6.png	ab_herohead	enemyhead_6
enemyhead_7	Assets/Sprites/HeroHead/enemyhead_7.png	ab_herohead	enemyhead_7
enemyhead_8	Assets/Sprites/HeroHead/enemyhead_8.png	ab_herohead	enemyhead_8
enemyhead_9	Assets/Sprites/HeroHead/enemyhead_9.png	ab_herohead	enemyhead_9
enemyhead_10	Assets/Sprites/HeroHead/enemyhead_10.png	ab_herohead	enemyhead_10
enemyhead_11	Assets/Sprites/HeroHead/enemyhead_11.png	ab_herohead	enemyhead_11
enemyhead_12	Assets/Sprites/HeroHead/enemyhead_12.png	ab_herohead	enemyhead_12
enemyhead_13	Assets/Sprites/HeroHead/enemyhead_13.png	ab_herohead	enemyhead_13
enemyhead_14	Assets/Sprites/HeroHead/enemyhead_14.png	ab_herohead	enemyhead_14
enemyhead_15	Assets/Sprites/HeroHead/enemyhead_15.png	ab_herohead	enemyhead_15
enemyhead_16	Assets/Sprites/HeroHead/enemyhead_16.png	ab_herohead	enemyhead_16
enemyhead_17	Assets/Sprites/HeroHead/enemyhead_17.png	ab_herohead	enemyhead_17
enemyhead_18	Assets/Sprites/HeroHead/enemyhead_18.png	ab_herohead	enemyhead_18
enemyhead_19	Assets/Sprites/HeroHead/enemyhead_19.png	ab_herohead	enemyhead_19
enemyhead_20	Assets/Sprites/HeroHead/enemyhead_20.png	ab_herohead	enemyhead_20
enemyhead_21	Assets/Sprites/HeroHead/enemyhead_21.png	ab_herohead	enemyhead_21
enemyhead_22	Assets/Sprites/HeroHead/enemyhead_22.png	ab_herohead	enemyhead_22
enemyhead_23	Assets/Sprites/HeroHead/enemyhead_23.png	ab_herohead	enemyhead_23
enemyhead_24	Assets/Sprites/HeroHead/enemyhead_24.png	ab_herohead	enemyhead_24
enemyhead_25	Assets/Sprites/HeroHead/enemyhead_25.png	ab_herohead	enemyhead_25
enemyhead_26	Assets/Sprites/HeroHead/enemyhead_26.png	ab_herohead	enemyhead_26
enemyhead_27	Assets/Sprites/HeroHead/enemyhead_27.png	ab_herohead	enemyhead_27
enemyhead_28	Assets/Sprites/HeroHead/enemyhead_28.png	ab_herohead	enemyhead_28
enemyhead_29	Assets/Sprites/HeroHead/enemyhead_29.png	ab_herohead	enemyhead_29
enemyhead_30	Assets/Sprites/HeroHead/enemyhead_30.png	ab_herohead	enemyhead_30
enemyhead_31	Assets/Sprites/HeroHead/enemyhead_31.png	ab_herohead	enemyhead_31
enemyhead_32	Assets/Sprites/HeroHead/enemyhead_32.png	ab_herohead	enemyhead_32
enemyhead_33	Assets/Sprites/HeroHead/enemyhead_33.png	ab_herohead	enemyhead_33
enemyhead_34	Assets/Sprites/HeroHead/enemyhead_34.png	ab_herohead	enemyhead_34
enemyhead_35	Assets/Sprites/HeroHead/enemyhead_35.png	ab_herohead	enemyhead_35
enemyhead_36	Assets/Sprites/HeroHead/enemyhead_36.png	ab_herohead	enemyhead_36
enemyhead_37	Assets/Sprites/HeroHead/enemyhead_37.png	ab_herohead	enemyhead_37
enemyhead_38	Assets/Sprites/HeroHead/enemyhead_38.png	ab_herohead	enemyhead_38
enemyhead_39	Assets/Sprites/HeroHead/enemyhead_39.png	ab_herohead	enemyhead_39
enemyhead_40	Assets/Sprites/HeroHead/enemyhead_40.png	ab_herohead	enemyhead_40
enemyhead_41	Assets/Sprites/HeroHead/enemyhead_41.png	ab_herohead	enemyhead_41
enemyhead_42	Assets/Sprites/HeroHead/enemyhead_42.png	ab_herohead	enemyhead_42
enemyhead_51	Assets/Sprites/HeroHead/enemyhead_51.png	ab_herohead	enemyhead_51
enemyhead_52	Assets/Sprites/HeroHead/enemyhead_52.png	ab_herohead	enemyhead_52
enemyhead_53	Assets/Sprites/HeroHead/enemyhead_53.png	ab_herohead	enemyhead_53
enemyhead_54	Assets/Sprites/HeroHead/enemyhead_54.png	ab_herohead	enemyhead_54
enemyhead_55	Assets/Sprites/HeroHead/enemyhead_55.png	ab_herohead	enemyhead_55
enemyhead_56	Assets/Sprites/HeroHead/enemyhead_56.png	ab_herohead	enemyhead_56
enemyhead_57	Assets/Sprites/HeroHead/enemyhead_57.png	ab_herohead	enemyhead_57
enemyhead_58	Assets/Sprites/HeroHead/enemyhead_58.png	ab_herohead	enemyhead_58
enemyhead_59	Assets/Sprites/HeroHead/enemyhead_59.png	ab_herohead	enemyhead_59
enemyhead_60	Assets/Sprites/HeroHead/enemyhead_60.png	ab_herohead	enemyhead_60
enemyhead_61	Assets/Sprites/HeroHead/enemyhead_61.png	ab_herohead	enemyhead_61
enemyhead_62	Assets/Sprites/HeroHead/enemyhead_62.png	ab_herohead	enemyhead_62
ofhead_1	Assets/Sprites/HeroHead/ofhead_1.png	ab_herohead	ofhead_1
ofhead_2	Assets/Sprites/HeroHead/ofhead_2.png	ab_herohead	ofhead_2
ofhead_3	Assets/Sprites/HeroHead/ofhead_3.png	ab_herohead	ofhead_3
ofhead_4	Assets/Sprites/HeroHead/ofhead_4.png	ab_herohead	ofhead_4
ofhead_5	Assets/Sprites/HeroHead/ofhead_5.png	ab_herohead	ofhead_5
ofhead_6	Assets/Sprites/HeroHead/ofhead_6.png	ab_herohead	ofhead_6
girlhead_1	Assets/Sprites/HeroHead/girlhead_1.png	ab_herohead	girlhead_1
girlhead_2	Assets/Sprites/HeroHead/girlhead_2.png	ab_herohead	girlhead_2
girlhead_3	Assets/Sprites/HeroHead/girlhead_3.png	ab_herohead	girlhead_3
girlhead_4	Assets/Sprites/HeroHead/girlhead_4.png	ab_herohead	girlhead_4
girlhead_5	Assets/Sprites/HeroHead/girlhead_5.png	ab_herohead	girlhead_5
girlhead_6	Assets/Sprites/HeroHead/girlhead_6.png	ab_herohead	girlhead_6
girlhead_7	Assets/Sprites/HeroHead/girlhead_7.png	ab_herohead	girlhead_7
girlhead_8	Assets/Sprites/HeroHead/girlhead_8.png	ab_herohead	girlhead_8
girlhead_9	Assets/Sprites/HeroHead/girlhead_9.png	ab_herohead	girlhead_9
girlhead_10	Assets/Sprites/HeroHead/girlhead_10.png	ab_herohead	girlhead_10
girlhead_11	Assets/Sprites/HeroHead/girlhead_11.png	ab_herohead	girlhead_11
girlhead_12	Assets/Sprites/HeroHead/girlhead_12.png	ab_herohead	girlhead_12
girlhead_13	Assets/Sprites/HeroHead/girlhead_13.png	ab_herohead	girlhead_13
girlhead_14	Assets/Sprites/HeroHead/girlhead_14.png	ab_herohead	girlhead_14
girlhead_15	Assets/Sprites/HeroHead/girlhead_15.png	ab_herohead	girlhead_15
girlhead_16	Assets/Sprites/HeroHead/girlhead_16.png	ab_herohead	girlhead_16
girlhead_17	Assets/Sprites/HeroHead/girlhead_17.png	ab_herohead	girlhead_17
girlhead_18	Assets/Sprites/HeroHead/girlhead_18.png	ab_herohead	girlhead_18
girlhead_19	Assets/Sprites/HeroHead/girlhead_19.png	ab_herohead	girlhead_19
girlhead_20	Assets/Sprites/HeroHead/girlhead_20.png	ab_herohead	girlhead_20
girlhead_21	Assets/Sprites/HeroHead/girlhead_21.png	ab_herohead	girlhead_21
girlhead_22	Assets/Sprites/HeroHead/girlhead_22.png	ab_herohead	girlhead_22
girlhead_23	Assets/Sprites/HeroHead/girlhead_23.png	ab_herohead	girlhead_23
girlhead_24	Assets/Sprites/HeroHead/girlhead_24.png	ab_herohead	girlhead_24
girlhead_25	Assets/Sprites/HeroHead/girlhead_25.png	ab_herohead	girlhead_25
girlhead_26	Assets/Sprites/HeroHead/girlhead_26.png	ab_herohead	girlhead_26
girlhead_27	Assets/Sprites/HeroHead/girlhead_27.png	ab_herohead	girlhead_27
girlhead_28	Assets/Sprites/HeroHead/girlhead_28.png	ab_herohead	girlhead_27
girlhead_29	Assets/Sprites/HeroHead/girlhead_29.png	ab_herohead	girlhead_29
girlhead_30	Assets/Sprites/HeroHead/girlhead_30.png	ab_herohead	girlhead_30
girlhead_31	Assets/Sprites/HeroHead/girlhead_31.png	ab_herohead	girlhead_31
girlhead_32	Assets/Sprites/HeroHead/girlhead_32.png	ab_herohead	girlhead_32
girlhead_33	Assets/Sprites/HeroHead/girlhead_33.png	ab_herohead	girlhead_33
girlhead_34	Assets/Sprites/HeroHead/girlhead_34.png	ab_herohead	girlhead_34
girlhead_35	Assets/Sprites/HeroHead/girlhead_35.png	ab_herohead	girlhead_35
girlhead_36	Assets/Sprites/HeroHead/girlhead_36.png	ab_herohead	girlhead_36
girlhead_37	Assets/Sprites/HeroHead/girlhead_37.png	ab_herohead	girlhead_37
girlhead_38	Assets/Sprites/HeroHead/girlhead_38.png	ab_herohead	girlhead_38
girlhead_39	Assets/Sprites/HeroHead/girlhead_39.png	ab_herohead	girlhead_39
girlhead_40	Assets/Sprites/HeroHead/girlhead_40.png	ab_herohead	girlhead_40
girlhead_41	Assets/Sprites/HeroHead/girlhead_41.png	ab_herohead	girlhead_41
girlhead_42	Assets/Sprites/HeroHead/girlhead_42.png	ab_herohead	girlhead_42
girlhead_43	Assets/Sprites/HeroHead/girlhead_43.png	ab_herohead	girlhead_43
girlhead_44	Assets/Sprites/HeroHead/girlhead_44.png	ab_herohead	girlhead_44
girlhead_45	Assets/Sprites/HeroHead/girlhead_45.png	ab_herohead	girlhead_45
girlhead_46	Assets/Sprites/HeroHead/girlhead_46.png	ab_herohead	girlhead_46
girlhead_47	Assets/Sprites/HeroHead/girlhead_47.png	ab_herohead	girlhead_47
girlhead_48	Assets/Sprites/HeroHead/girlhead_48.png	ab_herohead	girlhead_48
girlhead_49	Assets/Sprites/HeroHead/girlhead_49.png	ab_herohead	girlhead_49
girlhead_50	Assets/Sprites/HeroHead/girlhead_50.png	ab_herohead	girlhead_50
girlhead_51	Assets/Sprites/HeroHead/girlhead_51.png	ab_herohead	girlhead_51
girlhead_52	Assets/Sprites/HeroHead/girlhead_52.png	ab_herohead	girlhead_52
girlhead_53	Assets/Sprites/HeroHead/girlhead_53.png	ab_herohead	girlhead_53
girlhead_54	Assets/Sprites/HeroHead/girlhead_54.png	ab_herohead	girlhead_54
girlhead_55	Assets/Sprites/HeroHead/girlhead_55.png	ab_herohead	girlhead_55
girlhead_56	Assets/Sprites/HeroHead/girlhead_56.png	ab_herohead	girlhead_56
girlhead_57	Assets/Sprites/HeroHead/girlhead_57.png	ab_herohead	girlhead_57
girlhead_58	Assets/Sprites/HeroHead/girlhead_58.png	ab_herohead	girlhead_58
girlhead_59	Assets/Sprites/HeroHead/girlhead_59.png	ab_herohead	girlhead_59
girlhead_60	Assets/Sprites/HeroHead/girlhead_60.png	ab_herohead	girlhead_60
girlhead_61	Assets/Sprites/HeroHead/girlhead_61.png	ab_herohead	girlhead_61
girlhead_62	Assets/Sprites/HeroHead/girlhead_62.png	ab_herohead	girlhead_62
girlhead_63	Assets/Sprites/HeroHead/girlhead_63.png	ab_herohead	girlhead_63
girlhead_64	Assets/Sprites/HeroHead/girlhead_64.png	ab_herohead	girlhead_64
girlhead_65	Assets/Sprites/HeroHead/girlhead_65.png	ab_herohead	girlhead_65
girlhead_66	Assets/Sprites/HeroHead/girlhead_66.png	ab_herohead	girlhead_66
girlhead_67	Assets/Sprites/HeroHead/girlhead_67.png	ab_herohead	girlhead_67
girlhead_68	Assets/Sprites/HeroHead/girlhead_68.png	ab_herohead	girlhead_68
girlhead_69	Assets/Sprites/HeroHead/girlhead_69.png	ab_herohead	girlhead_69
girlhead_70	Assets/Sprites/HeroHead/girlhead_70.png	ab_herohead	girlhead_70
girlhead_71	Assets/Sprites/HeroHead/girlhead_71.png	ab_herohead	girlhead_71
girlhead_72	Assets/Sprites/HeroHead/girlhead_72.png	ab_herohead	girlhead_72
girlhead_73	Assets/Sprites/HeroHead/girlhead_73.png	ab_herohead	girlhead_73
sonhead_1	Assets/Sprites/HeroHead/sonhead_1.png	ab_herohead	sonhead_1
sonhead_2	Assets/Sprites/HeroHead/sonhead_2.png	ab_herohead	sonhead_2
sonhead_3	Assets/Sprites/HeroHead/sonhead_3.png	ab_herohead	sonhead_3
sonhead_4	Assets/Sprites/HeroHead/sonhead_4.png	ab_herohead	sonhead_4
sonhead_5	Assets/Sprites/HeroHead/sonhead_5.png	ab_herohead	sonhead_5
sonhead_6	Assets/Sprites/HeroHead/sonhead_6.png	ab_herohead	sonhead_6
sonhead_7	Assets/Sprites/HeroHead/sonhead_7.png	ab_herohead	sonhead_7
sonhead_8	Assets/Sprites/HeroHead/sonhead_8.png	ab_herohead	sonhead_8
sonhead_9	Assets/Sprites/HeroHead/sonhead_9.png	ab_herohead	sonhead_9
sonhead_10	Assets/Sprites/HeroHead/sonhead_10.png	ab_herohead	sonhead_10
girlface_1	Assets/Sprites/GirlFace/girlface_1.png	_ab_girlface	girlface_1
girlface_2	Assets/Sprites/GirlFace/girlface_2.png	_ab_girlface	girlface_2
girlface_3	Assets/Sprites/GirlFace/girlface_3.png	_ab_girlface	girlface_3
girlface_4	Assets/Sprites/GirlFace/girlface_4.png	_ab_girlface	girlface_4
girlface_5	Assets/Sprites/GirlFace/girlface_5.png	_ab_girlface	girlface_5
girlface_6	Assets/Sprites/GirlFace/girlface_6.png	_ab_girlface	girlface_6
girlface_7	Assets/Sprites/GirlFace/girlface_7.png	_ab_girlface	girlface_7
girlface_8	Assets/Sprites/GirlFace/girlface_8.png	_ab_girlface	girlface_8
girlface_9	Assets/Sprites/GirlFace/girlface_9.png	_ab_girlface	girlface_9
girlface_10	Assets/Sprites/GirlFace/girlface_10.png	_ab_girlface	girlface_10
girlface_11	Assets/Sprites/GirlFace/girlface_11.png	_ab_girlface	girlface_11
girlface_12	Assets/Sprites/GirlFace/girlface_12.png	_ab_girlface	girlface_12
girlface_13	Assets/Sprites/GirlFace/girlface_13.png	_ab_girlface	girlface_13
girlface_14	Assets/Sprites/GirlFace/girlface_14.png	_ab_girlface	girlface_14
girlface_15	Assets/Sprites/GirlFace/girlface_15.png	_ab_girlface	girlface_15
girlface_16	Assets/Sprites/GirlFace/girlface_16.png	_ab_girlface	girlface_16
girlface_17	Assets/Sprites/GirlFace/girlface_17.png	_ab_girlface	girlface_17
girlface_18	Assets/Sprites/GirlFace/girlface_18.png	_ab_girlface	girlface_18
girlface_19	Assets/Sprites/GirlFace/girlface_19.png	_ab_girlface	girlface_19
girlface_20	Assets/Sprites/GirlFace/girlface_20.png	_ab_girlface	girlface_20
girlface_21	Assets/Sprites/GirlFace/girlface_21.png	_ab_girlface	girlface_21
girlface_22	Assets/Sprites/GirlFace/girlface_22.png	_ab_girlface	girlface_22
girlface_23	Assets/Sprites/GirlFace/girlface_23.png	_ab_girlface	girlface_23
girlface_24	Assets/Sprites/GirlFace/girlface_24.png	_ab_girlface	girlface_24
girlface_25	Assets/Sprites/GirlFace/girlface_25.png	_ab_girlface	girlface_25
girlface_26	Assets/Sprites/GirlFace/girlface_26.png	_ab_girlface	girlface_26
girlface_27	Assets/Sprites/GirlFace/girlface_27.png	_ab_girlface	girlface_27
girlface_28	Assets/Sprites/GirlFace/girlface_28.png	_ab_girlface	girlface_27
girlface_29	Assets/Sprites/GirlFace/girlface_29.png	_ab_girlface	girlface_29
girlface_30	Assets/Sprites/GirlFace/girlface_30.png	_ab_girlface	girlface_30
girlface_31	Assets/Sprites/GirlFace/girlface_31.png	_ab_girlface	girlface_31
girlface_32	Assets/Sprites/GirlFace/girlface_32.png	_ab_girlface	girlface_32
girlface_33	Assets/Sprites/GirlFace/girlface_33.png	_ab_girlface	girlface_33
girlface_34	Assets/Sprites/GirlFace/girlface_34.png	_ab_girlface	girlface_34
girlface_35	Assets/Sprites/GirlFace/girlface_35.png	_ab_girlface	girlface_35
girlface_36	Assets/Sprites/GirlFace/girlface_36.png	_ab_girlface	girlface_36
girlface_37	Assets/Sprites/GirlFace/girlface_37.png	_ab_girlface	girlface_37
girlface_38	Assets/Sprites/GirlFace/girlface_38.png	_ab_girlface	girlface_38
girlface_39	Assets/Sprites/GirlFace/girlface_39.png	_ab_girlface	girlface_39
girlface_40	Assets/Sprites/GirlFace/girlface_40.png	_ab_girlface	girlface_40
girlface_41	Assets/Sprites/GirlFace/girlface_41.png	_ab_girlface	girlface_41
girlface_42	Assets/Sprites/GirlFace/girlface_42.png	_ab_girlface	girlface_42
girlface_43	Assets/Sprites/GirlFace/girlface_43.png	_ab_girlface	girlface_43
girlface_44	Assets/Sprites/GirlFace/girlface_44.png	_ab_girlface	girlface_44
girlface_45	Assets/Sprites/GirlFace/girlface_45.png	_ab_girlface	girlface_45
girlface_46	Assets/Sprites/GirlFace/girlface_46.png	_ab_girlface	girlface_46
girlface_47	Assets/Sprites/GirlFace/girlface_47.png	_ab_girlface	girlface_47
girlface_48	Assets/Sprites/GirlFace/girlface_48.png	_ab_girlface	girlface_48
girlface_49	Assets/Sprites/GirlFace/girlface_49.png	_ab_girlface	girlface_49
girlface_50	Assets/Sprites/GirlFace/girlface_50.png	_ab_girlface	girlface_50
girlface_51	Assets/Sprites/GirlFace/girlface_51.png	_ab_girlface	girlface_51
girlface_52	Assets/Sprites/GirlFace/girlface_52.png	_ab_girlface	girlface_52
girlface_53	Assets/Sprites/GirlFace/girlface_53.png	_ab_girlface	girlface_53
girlface_54	Assets/Sprites/GirlFace/girlface_54.png	_ab_girlface	girlface_54
girlface_55	Assets/Sprites/GirlFace/girlface_55.png	_ab_girlface	girlface_55
girlface_56	Assets/Sprites/GirlFace/girlface_56.png	_ab_girlface	girlface_56
girlface_57	Assets/Sprites/GirlFace/girlface_57.png	_ab_girlface	girlface_57
girlface_58	Assets/Sprites/GirlFace/girlface_58.png	_ab_girlface	girlface_58
girlface_59	Assets/Sprites/GirlFace/girlface_59.png	_ab_girlface	girlface_59
girlface_60	Assets/Sprites/GirlFace/girlface_60.png	_ab_girlface	girlface_60
girlface_61	Assets/Sprites/GirlFace/girlface_61.png	_ab_girlface	girlface_61
girlface_62	Assets/Sprites/GirlFace/girlface_62.png	_ab_girlface	girlface_62
girlface_63	Assets/Sprites/GirlFace/girlface_63.png	_ab_girlface	girlface_63
girlface_64	Assets/Sprites/GirlFace/girlface_64.png	_ab_girlface	girlface_64
girlface_65	Assets/Sprites/GirlFace/girlface_65.png	_ab_girlface	girlface_65
girlface_66	Assets/Sprites/GirlFace/girlface_66.png	_ab_girlface	girlface_66
girlface_67	Assets/Sprites/GirlFace/girlface_67.png	_ab_girlface	girlface_67
girlface_68	Assets/Sprites/GirlFace/girlface_68.png	_ab_girlface	girlface_68
girlface_69	Assets/Sprites/GirlFace/girlface_69.png	_ab_girlface	girlface_69
girlface_70	Assets/Sprites/GirlFace/girlface_70.png	_ab_girlface	girlface_70
girlface_71	Assets/Sprites/GirlFace/girlface_71.png	_ab_girlface	girlface_71
girlface_72	Assets/Sprites/GirlFace/girlface_72.png	_ab_girlface	girlface_72
girlface_73	Assets/Sprites/GirlFace/girlface_73.png	_ab_girlface	girlface_73
mapunit_city_level1_1	Assets/Sprites/MapUnitRes/mapunit_city_level1_1.png	ab_mapunitres	mapunit_city_level1_1
mapunit_city_level1_2	Assets/Sprites/MapUnitRes/mapunit_city_level1_2.png	ab_mapunitres	mapunit_city_level1_2
mapunit_city_level1_3	Assets/Sprites/MapUnitRes/mapunit_city_level1_3.png	ab_mapunitres	mapunit_city_level1_3
mapunit_city_level2_1	Assets/Sprites/MapUnitRes/mapunit_city_level2_1.png	ab_mapunitres	mapunit_city_level2_1
mapunit_city_level2_2	Assets/Sprites/MapUnitRes/mapunit_city_level2_2.png	ab_mapunitres	mapunit_city_level2_2
mapunit_city_level2_3	Assets/Sprites/MapUnitRes/mapunit_city_level2_3.png	ab_mapunitres	mapunit_city_level2_3
mapunit_city_level3_1	Assets/Sprites/MapUnitRes/mapunit_city_level3_1.png	ab_mapunitres	mapunit_city_level3_1
mapunit_city_level3_2	Assets/Sprites/MapUnitRes/mapunit_city_level3_2.png	ab_mapunitres	mapunit_city_level3_2
mapunit_city_level3_3	Assets/Sprites/MapUnitRes/mapunit_city_level3_3.png	ab_mapunitres	mapunit_city_level3_3
mapunit_city_level4_1	Assets/Sprites/MapUnitRes/mapunit_city_level4_1.png	ab_mapunitres	mapunit_city_level4_1
mapunit_city_level4_2	Assets/Sprites/MapUnitRes/mapunit_city_level4_2.png	ab_mapunitres	mapunit_city_level4_2
mapunit_city_level4_3	Assets/Sprites/MapUnitRes/mapunit_city_level4_3.png	ab_mapunitres	mapunit_city_level4_3
mapunit_grid_white	Assets/Sprites/MapUnitRes/mapunit_grid_white.png	ab_mapunitres	mapunit_grid_white
mapunit_range	Assets/Sprites/MapUnitRes/mapunit_range.png	ab_mapunitres	mapunit_range
mapunit_event_1	Assets/Sprites/MapUnitRes/mapunit_event_1.png	ab_mapunitres	mapunit_event_1
mapunit_event_2	Assets/Sprites/MapUnitRes/mapunit_event_2.png	ab_mapunitres	mapunit_event_2
mapunit_event_3	Assets/Sprites/MapUnitRes/mapunit_event_3.png	ab_mapunitres	mapunit_event_3
mapunit_event_4	Assets/Sprites/MapUnitRes/mapunit_event_4.png	ab_mapunitres	mapunit_event_4
mapunit_event_5	Assets/Sprites/MapUnitRes/mapunit_event_5.png	ab_mapunitres	mapunit_event_5
mapunit_res_food	Assets/Sprites/MapUnitRes/mapunit_res_food.png	ab_mapunitres	mapunit_res_food
mapunit_res_iron	Assets/Sprites/MapUnitRes/mapunit_res_iron.png	ab_mapunitres	mapunit_res_iron
mapunit_res_silver	Assets/Sprites/MapUnitRes/mapunit_res_silver.png	ab_mapunitres	mapunit_res_silver
mapunit_res_token	Assets/Sprites/MapUnitRes/mapunit_res_token.png	ab_mapunitres	mapunit_res_token
mapunit_res_wood	Assets/Sprites/MapUnitRes/mapunit_res_wood.png	ab_mapunitres	mapunit_res_wood
mapunit_type1_0	Assets/Sprites/MapUnitRes/mapunit_type1_0.png	ab_mapunitres	mapunit_type1_0
mapunit_type1_1	Assets/Sprites/MapUnitRes/mapunit_type1_1.png	ab_mapunitres	mapunit_type1_1
mapunit_type1_2	Assets/Sprites/MapUnitRes/mapunit_type1_2.png	ab_mapunitres	mapunit_type1_2
mapunit_type1_3	Assets/Sprites/MapUnitRes/mapunit_type1_3.png	ab_mapunitres	mapunit_type1_3
mapunit_type2_0	Assets/Sprites/MapUnitRes/mapunit_type2_0.png	ab_mapunitres	mapunit_type2_0
mapunit_type2_1	Assets/Sprites/MapUnitRes/mapunit_type2_1.png	ab_mapunitres	mapunit_type2_1
mapunit_type2_2	Assets/Sprites/MapUnitRes/mapunit_type2_2.png	ab_mapunitres	mapunit_type2_2
